CODCLI;VENDAS;DATA
1481;264,231;20/04/2016
120;777;18/04/2016
765;243,66;19/04/2016
2501;600,2;22/04/2016
2174;465;10/05/2016
1870;487,8;11/05/2016
1462;48;14/04/2016
132;610;18/04/2016
122;1387;18/04/2016
150;305;18/04/2016
123;178;11/05/2016
2482;2798,5;13/04/2016
15;467,111;26/04/2016
434;730,8;11/05/2016
541;407,3;12/04/2016
39;1080;14/04/2016
2501;325;18/04/2016
50;264;18/04/2016
2035;7380;18/04/2016
1863;425,05;11/05/2016
294;1723,04;11/05/2016
1863;150;13/04/2016
238;1223,96;11/05/2016
684;432,799;11/05/2016
1576;288,6;11/05/2016
410;1000;20/04/2016
3282;226,48;22/04/2016
1816;1130;22/04/2016
1962;337,6;22/04/2016
137;605,46;12/05/2016
2638;715;12/05/2016
1872;224;20/04/2016
1213;600,45;26/04/2016
765;351,83;26/04/2016
423;342,47;26/04/2016
123;569,54;13/04/2016
123;190;13/04/2016
429;479,87;19/04/2016
2369;95;28/04/2016
1816;354,38;28/04/2016
1462;389,5;27/04/2016
3286;2187;27/04/2016
3119;285;20/04/2016
1134;251,939;25/04/2016
1220;620,171;25/04/2016
2469;689,01;25/04/2016
1054;846,58;25/04/2016
716;1340;12/04/2016
39;950;13/04/2016
463;57,1;26/04/2016
294;1410;27/04/2016
50;343;25/04/2016
541;520;20/04/2016
1114;320,96;02/05/2016
410;1380;25/04/2016
1631;265;26/04/2016
611;268,69;11/04/2016
2793;444,77;02/05/2016
25;1087,76;02/05/2016
10;1576,65;02/05/2016
1962;455,71;13/04/2016
1171;253;18/04/2016
1947;1609,9;27/04/2016
137;718,35;11/05/2016
294;1407,28;04/05/2016
423;223,94;06/05/2016
3288;1099,4;06/05/2016
1167;523,65;06/05/2016
17;2061,25;04/05/2016
2793;445,02;18/04/2016
199;156;12/04/2016
3181;1710;20/04/2016
963;336,473;27/04/2016
3235;627,2;27/04/2016
1872;120;05/05/2016
2764;293,1;05/05/2016
238;1166,5;22/04/2016
2857;1320,93;29/04/2016
137;300,5;14/04/2016
1631;205;14/04/2016
1233;418,384;18/04/2016
1962;1575,37;25/04/2016
3175;827,66;25/04/2016
2732;218,3;28/04/2016
1114;259,66;12/04/2016
1863;537,2;12/04/2016
1576;350,8;26/04/2016
429;537,44;26/04/2016
15;491,559;03/05/2016
1447;1002,09;13/04/2016
2469;394,08;18/04/2016
2221;472,12;19/04/2016
1179;199,03;25/04/2016
2501;502;05/05/2016
611;311,13;18/04/2016
2641;1119,09;19/04/2016
50;184,964;02/05/2016
3175;731,8;11/04/2016
410;817,5;12/04/2016
3281;1029,8;19/04/2016
1816;5260,78;25/04/2016
2469;192,35;29/04/2016
1054;495,441;09/05/2016
824;500,7;12/04/2016
1256;362,585;22/04/2016
3288;424,6;03/05/2016
1529;432,6;04/05/2016
1872;388,8;04/05/2016
123;415,44;04/05/2016
17;1070,54;04/05/2016
10;1153,81;19/04/2016
15;402,88;19/04/2016
611;214,22;25/04/2016
708;203,3;26/04/2016
410;942,5;04/05/2016
122;305;10/05/2016
1872;1030;15/04/2016
238;722,5;14/04/2016
672;400,211;18/04/2016
3269;165,99;26/04/2016
327;325;04/05/2016
137;1271,318;05/05/2016
1616;1170,176;05/05/2016
174;610;18/04/2016
2221;423,15;26/04/2016
3281;472,7;10/05/2016
137;320,273;20/04/2016
2641;377,68;03/05/2016
1233;303,91;03/05/2016
2332;164;06/05/2016
195;214;09/05/2016
112;305;18/04/2016
2501;571,99;26/04/2016
123;173,109;11/05/2016
294;1271,2;13/04/2016
434;746,7;13/04/2016
1220;824,25;09/05/2016
2469;235;13/04/2016
199;1436;15/04/2016
1167;433,339;18/04/2016
2641;156,164;18/04/2016
3119;426,5;18/04/2016
3119;234;11/05/2016
1453;289,25;12/04/2016
1481;491,87;02/05/2016
684;210;03/05/2016
3149;1250;20/04/2016
1114;12,9;20/04/2016
25;480;05/05/2016
1134;199,339;09/05/2016
1033;179,12;13/04/2016
1220;894,45;18/04/2016
1054;767,42;18/04/2016
429;550,53;10/05/2016
1447;608,23;10/05/2016
765;285,24;12/04/2016
199;950;20/04/2016
1480;1568,7;20/04/2016
434;563,4;20/04/2016
2482;4583,2;28/04/2016
2482;1591,15;28/04/2016
1517;866,31;14/04/2016
958;248;14/04/2016
2447;241,8;26/04/2016
410;2776;28/04/2016
410;10877,61;28/04/2016
1481;520,26;09/05/2016
1546;48;19/04/2016
1447;475,478;05/05/2016
410;4349,6;06/05/2016
3175;171,12;11/05/2016
463;45;11/04/2016
1144;285,5;19/04/2016
199;1344;27/04/2016
434;652,5;27/04/2016
2331;2210;27/04/2016
15;384,9;12/04/2016
1226;1244,474;20/04/2016
2732;397,52;20/04/2016
1962;982,62;16/05/2016
1033;141,48;18/05/2016
137;978,88;26/05/2016
1256;393,133;27/05/2016
423;339,17;19/05/2016
199;2565,76;19/05/2016
708;367,527;19/05/2016
684;563,35;27/05/2016
1213;642,55;30/05/2016
123;178,55;25/05/2016
3333;820;27/05/2016
1546;340,11;30/05/2016
294;1757,68;18/05/2016
294;1238,56;24/05/2016
438;172;31/05/2016
50;397,5;30/05/2016
1054;581,77;30/05/2016
10;2116,11;30/05/2016
463;262,2;30/05/2016
1631;60;31/05/2016
2469;564;31/05/2016
15;515,526;17/05/2016
3354;310;01/06/2016
3281;150;24/05/2016
1962;1236,58;31/05/2016
611;333,33;31/05/2016
50;268,1;16/05/2016
3272;270,76;02/06/2016
15;172,01;31/05/2016
1872;421,3;01/06/2016
150;310,8;24/05/2016
25;1604,72;30/05/2016
1631;222;01/06/2016
1576;397,81;26/05/2016
824;799,582;31/05/2016
294;2395,35;01/06/2016
1033;186,75;01/06/2016
1631;240;13/05/2016
1220;639,3;16/05/2016
1872;496;19/05/2016
824;900;01/06/2016
3175;394,65;02/06/2016
1816;599,47;02/06/2016
1616;331,457;13/05/2016
1628;967,5;31/05/2016
1863;349,2;31/05/2016
179;2375;31/05/2016
1134;350,463;06/06/2016
1054;675,49;06/06/2016
50;478,45;06/06/2016
3003;238,3;06/06/2016
238;857,5;18/05/2016
3282;306,15;02/06/2016
2482;5210,5;02/06/2016
958;459;23/05/2016
3326;337,86;24/05/2016
1447;439,596;06/06/2016
672;619,21;07/06/2016
3281;473,34;17/05/2016
2221;253,81;19/05/2016
3003;195,59;19/05/2016
410;3380;23/05/2016
2221;295,83;26/05/2016
1816;3729,79;02/06/2016
2447;166,5;02/06/2016
1114;183,3;30/05/2016
1114;37,35;30/05/2016
39;650;07/06/2016
1870;621;08/06/2016
434;586;08/06/2016
1529;524,61;16/05/2016
1517;677,106;16/05/2016
3269;334,49;03/06/2016
541;345;03/06/2016
2332;1727;03/06/2016
1631;48;25/05/2016
1816;294,4;25/05/2016
1481;372,105;22/05/2016
1517;833,334;30/05/2016
968;0;06/06/2016
1453;287,5;17/05/2016
410;3791;23/05/2016
3119;484,5;25/05/2016
2793;633,83;06/06/2016
410;10344,6;29/05/2016
17;347,9;01/06/2016
1462;500,2;01/06/2016
2857;1291,91;02/06/2016
429;430,24;31/05/2016
3371;152,15;07/06/2016
2265;536;26/05/2016
429;645,42;06/06/2016
410;1165;08/06/2016
2369;350;12/05/2016
2469;489,84;23/05/2016
123;239,533;25/05/2016
25;2477,41;01/06/2016
1962;374,14;12/05/2016
765;277,22;07/06/2016
123;799;19/05/2016
684;244,614;23/05/2016
238;1344;23/05/2016
2482;2846,5;08/06/2016
1529;370,26;08/06/2016
17;1138,64;16/05/2016
1481;538,87;16/05/2016
1628;434,9;17/05/2016
611;250,37;23/05/2016
2501;629,29;23/05/2016
672;230,42;24/05/2016
434;634,19;25/05/2016
10;1531,31;16/05/2016
716;1340;19/05/2016
672;459,96;23/05/2016
2732;557,8;24/05/2016
1233;284,84;30/05/2016
1253;525,39;07/06/2016
684;405,38;07/06/2016
958;459;13/05/2016
2641;918,95;16/05/2016
1517;212;24/05/2016
1872;60;08/06/2016
1752;155,6;18/05/2016
2382;3839,6;19/05/2016
2382;730,5;19/05/2016
1816;1300;19/05/2016
1816;599,47;17/05/2016
2598;210;18/05/2016
1481;510,984;06/06/2016
3281;176;07/06/2016
892;804,9;25/05/2016
137;757,75;25/05/2016
2221;327,064;26/05/2016
1627;244;26/05/2016
1167;909,58;26/05/2016
1114;342,58;23/05/2016
2764;218;25/05/2016
2265;2585,08;24/05/2016
1870;582;25/05/2016
1054;627,296;19/05/2016
180;70;26/05/2016
1481;468,43;30/05/2016
1256;92,85;30/05/2016
684;324,699;30/05/2016
17;1042,72;30/05/2016
3310;79,9;20/05/2016
541;656,1;26/05/2016
1631;14;26/05/2016
3213;561;16/05/2016
765;280,81;17/05/2016
3003;468,95;30/05/2016
963;174,9;31/05/2016
2331;1920;31/05/2016
120;2904,5;31/05/2016
2482;12,25;12/05/2016
132;285;24/05/2016
2793;250,52;30/05/2016
2183;296,08;12/05/2016
2793;449,82;16/05/2016
1167;322,5;17/05/2016
1631;179,04;20/05/2016
1028;40;24/05/2016
3345;1406;01/06/2016
1529;252,28;01/06/2016
410;1143;01/06/2016
410;80,4;01/06/2016
123;842,784;02/06/2016
434;350;20/05/2016
1576;425,1;30/05/2016
672;250,96;31/05/2016
1872;120;12/05/2016
463;57,1;18/05/2016
1220;366,35;30/05/2016
2161;3701,65;03/06/2016
1863;862,4;03/06/2016
2975;241,69;31/05/2016
1870;562,39;01/06/2016
1480;1131;30/05/2016
799;459,6;06/06/2016
1220;992,05;23/05/2016
180;717,06;25/05/2016
1529;303,5;25/05/2016
3339;133,952;01/06/2016
684;60;20/05/2016
423;379,07;01/06/2016
434;490,7;01/06/2016
2085;185;02/06/2016
410;1690;08/06/2016
180;1112;08/06/2016
2793;516,82;23/05/2016
2221;187,35;02/06/2016
2482;1796,81;02/06/2016
199;166;02/06/2016
684;336,01;16/05/2016
2469;370,34;16/05/2016
25;3651,41;18/05/2016
434;513,7;18/05/2016
1114;20,14;18/05/2016
685;432;18/05/2016
1480;2331,8;18/05/2016
2857;137;02/06/2016
1233;403,378;07/06/2016
1114;150,2;17/05/2016
1962;404,95;24/05/2016
1947;1697,15;02/06/2016
2857;137;02/06/2016
199;189,74;16/05/2016
1631;222;06/06/2016
50;246;07/06/2016
410;1380;18/05/2016
684;213,626;03/06/2016
39;642;03/06/2016
2975;190,18;03/06/2016
429;581,69;16/05/2016
2975;311,97;17/05/2016
1576;246,2;18/05/2016
1226;1487,7;23/05/2016
238;280;07/06/2016
2447;452,66;17/05/2016
799;289,8;23/05/2016
824;742,996;03/06/2016
684;37,8;03/06/2016
1447;741,51;03/06/2016
1226;418;07/06/2016
1144;615,07;16/05/2016
2246;215;23/05/2016
1576;263,75;06/06/2016
3119;461,5;07/06/2016
25;1329,63;18/05/2016
50;207,8;23/05/2016
1054;446,454;27/05/2016
137;193,11;08/06/2016
1179;399,02;17/05/2016
3281;278,25;31/05/2016
2501;690,8;06/06/2016
1256;316,23;08/06/2016
1114;327,1;07/06/2016
294;1490,3;08/06/2016
1447;88,285;08/06/2016
137;392,802;19/05/2016
1134;150,339;23/05/2016
1447;864,91;24/05/2016
824;555;24/05/2016
824;580;06/06/2016
1962;308,5;13/05/2016
2106;334;16/05/2016
1453;339,2;08/06/2016
1233;442,85;16/05/2016
1872;402,5;16/05/2016
15;164,44;31/05/2016
1447;1431,24;17/05/2016
1233;435,87;23/05/2016
1631;197,8;23/05/2016
39;650;08/06/2016
1631;222;09/06/2016
2482;180;13/05/2016
1631;205;18/05/2016
122;3478,44;19/05/2016
1054;224,666;23/05/2016
3333;585;01/06/2016
1167;317,426;06/06/2016
2482;0;19/05/2016
429;540,6;24/05/2016
1167;229;30/05/2016
968;913,73;06/06/2016
123;178;08/06/2016
132;2416,95;19/05/2016
410;4448,6;25/05/2016
2598;315;07/06/2016
3181;2281,2;09/06/2016
2975;287,43;20/05/2016
2382;14349,5;24/05/2016
1631;222;27/05/2016
1220;1101,45;06/06/2016
1028;6370;06/06/2016
2469;341,09;07/06/2016
123;467,608;08/06/2016
672;384,455;16/05/2016
541;333,6;25/05/2016
1481;439,73;13/06/2016
123;258,9;22/06/2016
765;266,76;21/06/2016
3345;1319,85;21/06/2016
541;382;21/06/2016
963;290,25;21/06/2016
132;900;09/06/2016
2246;232;20/06/2016
410;270;21/06/2016
1576;205,4;22/06/2016
123;229,96;22/06/2016
1447;469,58;21/06/2016
179;960;21/06/2016
174;3120,51;21/06/2016
132;480;21/06/2016
1631;222;14/06/2016
1962;857,9;14/06/2016
2501;160,15;14/06/2016
3267;185,2;22/06/2016
541;201,9;22/06/2016
120;900;09/06/2016
137;734,84;16/06/2016
179;900;09/06/2016
1529;346;15/06/2016
3339;174;15/06/2016
958;662,5;23/06/2016
3272;221,95;23/06/2016
50;401,8;04/07/2016
2246;152;27/06/2016
1631;109;10/06/2016
799;359,9;27/06/2016
1167;212,863;27/06/2016
1054;674,057;27/06/2016
50;602,8;27/06/2016
2793;515;27/06/2016
137;552,54;09/06/2016
1816;600;16/06/2016
2469;214,55;27/06/2016
3269;258,15;27/06/2016
238;753;27/06/2016
2975;300,79;20/06/2016
50;394,5;20/06/2016
1054;192,857;20/06/2016
429;615,28;20/06/2016
1529;232;27/06/2016
1576;387,1;27/06/2016
1233;238,89;27/06/2016
294;381;20/06/2016
17;1597,52;27/06/2016
1213;483,63;28/06/2016
1576;713,55;14/06/2016
2638;828,8;15/06/2016
2469;352,05;20/06/2016
10;2712,68;27/06/2016
1863;576,15;28/06/2016
429;441,67;13/06/2016
179;877,5;14/06/2016
2221;196,34;16/06/2016
1962;550,9;28/06/2016
684;560,21;28/06/2016
2501;628,8;28/06/2016
1517;1127,98;28/06/2016
1033;155,4;15/06/2016
294;1770,61;22/06/2016
3096;589,47;29/06/2016
294;1599,09;29/06/2016
3286;3160;09/06/2016
410;330;21/06/2016
3417;412,43;28/06/2016
1529;427,25;20/06/2016
1631;254,5;29/06/2016
1816;586;29/06/2016
1480;375,9;29/06/2016
199;511,85;29/06/2016
1462;524,9;29/06/2016
25;637,844;15/06/2016
2975;332,92;17/06/2016
434;442,1;22/06/2016
39;236;30/06/2016
2221;411,39;30/06/2016
2447;216,6;30/06/2016
2221;221,01;09/06/2016
1872;852,607;15/06/2016
1513;1380;17/06/2016
2732;185,8;17/06/2016
410;1170;20/06/2016
39;2140;20/06/2016
1453;238,2;29/06/2016
434;999,35;29/06/2016
3423;437,69;29/06/2016
1872;940,44;30/06/2016
410;3454;09/06/2016
17;871,78;14/06/2016
123;265,428;15/06/2016
179;1049,5;30/06/2016
2382;4859;09/06/2016
2265;376;09/06/2016
1631;109;30/06/2016
2331;205,4;09/06/2016
2482;158;09/06/2016
410;1690;13/06/2016
2501;610,3;17/06/2016
3003;267,5;01/07/2016
2278;150;04/07/2016
3235;186;16/06/2016
463;90;30/06/2016
132;450;30/06/2016
174;450;30/06/2016
2382;4416,3;30/06/2016
180;837,5;04/07/2016
1213;925,05;13/06/2016
1481;503,35;20/06/2016
462;332;04/07/2016
2035;1254,6;04/07/2016
1220;540,5;04/07/2016
1816;184;09/06/2016
17;699,977;14/06/2016
15;388,45;14/06/2016
434;602,4;15/06/2016
2482;1867,04;15/06/2016
199;2492,4;15/06/2016
1481;286,338;04/07/2016
1816;824,5;15/06/2016
3175;341,65;15/06/2016
1631;60;15/06/2016
1167;478;20/06/2016
1962;459,72;04/07/2016
410;5576,5;04/07/2016
968;439,067;04/07/2016
1167;737,741;13/06/2016
1233;344,11;20/06/2016
2246;157;05/07/2016
429;488,87;05/07/2016
2975;356,88;10/06/2016
1631;222;05/07/2016
708;152,954;05/07/2016
39;620;11/06/2016
2509;153;20/06/2016
1752;156,74;05/07/2016
3423;134,65;05/07/2016
2469;917,31;05/07/2016
1033;155;05/07/2016
2221;517,3;21/06/2016
3282;332,804;22/06/2016
112;450;09/06/2016
3119;525,9;06/07/2016
1627;357,338;21/06/2016
25;1660,84;15/06/2016
1447;445,54;15/06/2016
3371;174;15/06/2016
39;2050;17/06/2016
2548;171,08;27/06/2016
3119;680,5;28/06/2016
1213;520,4;22/06/2016
137;296,22;23/06/2016
423;406,06;28/06/2016
3281;1136,9;28/06/2016
3288;220;28/06/2016
142;766,945;28/06/2016
123;862,362;29/06/2016
10;2886,68;13/06/2016
25;951,43;27/06/2016
2641;1369,05;29/06/2016
541;283,6;29/06/2016
2482;3649;30/06/2016
410;11673,1;30/06/2016
2246;199,5;13/06/2016
1054;393,35;13/06/2016
1628;432,6;29/06/2016
3181;904;30/06/2016
2447;212;15/06/2016
716;1367,5;17/06/2016
2482;1736,28;30/06/2016
423;482,85;13/06/2016
1114;259,2;13/06/2016
3281;840;14/06/2016
137;181,12;30/06/2016
120;1049,5;30/06/2016
122;450;30/06/2016
2641;1105,55;10/06/2016
1447;374,132;01/07/2016
2793;513,527;04/07/2016
137;529,572;30/06/2016
112;450;30/06/2016
1576;221,8;01/07/2016
15;335,355;04/07/2016
1213;314,33;04/07/2016
1480;902,85;04/07/2016
1631;93,7;22/06/2016
824;647,551;04/07/2016
1480;3966,4;10/06/2016
1233;41;22/06/2016
684;183,501;23/06/2016
410;3380;27/06/2016
2793;1032,36;13/06/2016
1872;395,604;13/06/2016
1226;1747,4;16/06/2016
1631;222;23/06/2016
1447;533,87;04/07/2016
1233;216,377;05/07/2016
2857;1074,41;05/07/2016
1167;153,008;04/07/2016
3281;1207,7;05/07/2016
262;598,8;09/06/2016
122;599;09/06/2016
1870;440,89;05/07/2016
2183;425,19;14/06/2016
1220;1093,13;20/06/2016
25;3968,73;27/06/2016
105;592;05/07/2016
410;1380;16/06/2016
410;2908;16/06/2016
294;1776,41;15/06/2016
429;841,22;29/06/2016
1576;363,65;05/07/2016
1631;73,1;13/06/2016
1962;705,53;21/06/2016
17;1230,55;27/06/2016
2369;387,8;28/06/2016
3235;438;05/07/2016
765;153,923;05/07/2016
1462;477,798;20/06/2016
3288;735;20/06/2016
1054;72;04/07/2016
1462;443,02;09/06/2016
1171;416,633;13/06/2016
1220;671,8;13/06/2016
142;439,835;06/07/2016
1171;152,5;13/06/2016
1481;248,6;20/06/2016
824;561;21/06/2016
122;334,56;28/06/2016
2764;369,5;01/07/2016
541;598;09/06/2016
50;477,2;13/06/2016
1863;789,4;13/06/2016
824;564;16/06/2016
142;228,25;21/06/2016
142;615,09;22/06/2016
2501;951,63;05/07/2016
1480;191,35;06/07/2016
39;800;09/06/2016
2161;1536,95;09/06/2016
1054;584,181;14/06/2016
1870;513,57;21/06/2016
1220;821,15;27/06/2016
410;1888,2;06/07/2016
1637;145,22;06/07/2016
2598;263,15;06/07/2016
1256;276,74;21/06/2016
180;252,72;22/06/2016
1816;3798,1;06/07/2016
294;1370;06/07/2016
1576;236;09/06/2016
2469;289,19;13/06/2016
1233;686,13;13/06/2016
684;873,899;13/06/2016
2793;456,53;20/06/2016
3119;726,5;20/06/2016
123;178;06/07/2016
1631;282;20/06/2016
1134;248,863;20/06/2016
195;210;21/06/2016
1480;381,5;21/06/2016
2975;272,964;06/07/2016
39;2200;21/06/2016
1628;354;14/07/2016
410;1380;18/07/2016
3326;194;19/07/2016
1220;434,05;11/07/2016
434;996;20/07/2016
1628;487,2;20/07/2016
2482;224;20/07/2016
1637;220,824;20/07/2016
429;484,615;11/07/2016
2638;315,56;11/07/2016
1054;218,544;25/07/2016
25;1023,517;25/07/2016
2331;331,5;19/07/2016
179;1165;13/07/2016
1220;241,6;21/07/2016
112;212;13/07/2016
429;522,516;26/07/2016
105;547,586;27/07/2016
5;260,936;27/07/2016
1631;105,6;21/07/2016
39;208,5;22/07/2016
1480;1146,6;22/07/2016
2369;160;22/07/2016
1256;229,63;22/07/2016
1816;479,26;20/07/2016
2221;255,597;21/07/2016
1028;115,5;13/07/2016
541;468,1;22/07/2016
3339;245,752;12/07/2016
1870;611,33;12/07/2016
2816;421,6;21/07/2016
410;1037;21/07/2016
174;450;06/07/2016
3326;188,7;12/07/2016
387;325,65;14/07/2016
2331;850;14/07/2016
423;214,72;14/07/2016
50;369,5;25/07/2016
25;399,28;25/07/2016
2246;190,4;11/07/2016
2793;440,6;18/07/2016
50;474;18/07/2016
1054;331,636;18/07/2016
3235;435,05;21/07/2016
1628;188,6;21/07/2016
824;414,204;21/07/2016
1627;236;08/07/2016
684;1010,304;13/07/2016
2501;488,575;18/07/2016
294;1511,167;20/07/2016
1631;264;22/07/2016
2793;601,427;25/07/2016
3272;164;11/07/2016
3281;252,3;26/07/2016
708;212,945;15/07/2016
2482;1152;25/07/2016
2501;218,35;25/07/2016
137;219,211;06/07/2016
3224;610;13/07/2016
1233;325,422;18/07/2016
275;890;19/07/2016
2265;1217,6;26/07/2016
963;262,4;26/07/2016
123;145,22;06/07/2016
1637;257,11;13/07/2016
799;359,8;25/07/2016
1576;350,35;20/07/2016
1576;413,65;25/07/2016
2469;199;08/07/2016
10;1688,98;12/07/2016
541;773,2;14/07/2016
3423;182;20/07/2016
1962;739,38;26/07/2016
10;1624,74;26/07/2016
2035;796;27/07/2016
2221;162,853;07/07/2016
3003;575,5;11/07/2016
2501;186;25/07/2016
1517;1040,672;25/07/2016
17;171,8;25/07/2016
3354;155;13/07/2016
12;944,5;21/07/2016
684;179,97;21/07/2016
716;1346,9;20/07/2016
410;652;27/07/2016
1447;803,43;27/07/2016
50;399,5;11/07/2016
1962;892,327;19/07/2016
1462;342;11/07/2016
410;3380;12/07/2016
3119;880,84;18/07/2016
1631;264;27/07/2016
17;751,5;12/07/2016
1863;683,6;12/07/2016
1233;430,328;26/07/2016
39;465;14/07/2016
1220;849,65;18/07/2016
1481;234,218;18/07/2016
684;276,35;28/07/2016
2857;1135,88;28/07/2016
2332;255;29/07/2016
434;804,2;06/07/2016
1213;403,3;11/07/2016
2501;280,18;26/07/2016
3500;191,6;26/07/2016
39;249,5;15/07/2016
3282;150,66;28/07/2016
3528;150,82;28/07/2016
199;2709,92;11/07/2016
2331;1920;26/07/2016
429;1690;27/07/2016
2975;268,711;11/07/2016
238;235;19/07/2016
2598;329,8;19/07/2016
2382;4443;28/07/2016
294;325,6;28/07/2016
685;650;12/07/2016
684;344,118;27/07/2016
123;455,601;27/07/2016
2598;393,7;27/07/2016
2221;428,75;14/07/2016
824;1142,098;28/07/2016
410;10948,1;28/07/2016
2732;651,94;28/07/2016
3281;679,5;12/07/2016
1233;94,93;12/07/2016
1529;264,7;13/07/2016
1872;353,69;13/07/2016
434;1179,6;27/07/2016
1226;1299,65;28/07/2016
2482;3832;28/07/2016
2106;770;20/07/2016
1529;379,3;20/07/2016
25;1326,3;12/07/2016
123;576,608;13/07/2016
2482;889,2;13/07/2016
434;898,2;13/07/2016
1226;247,7;14/07/2016
132;1937,5;21/07/2016
423;553,99;21/07/2016
2975;242,09;21/07/2016
1576;234;21/07/2016
137;867,595;18/07/2016
1167;199;18/07/2016
1171;264,5;18/07/2016
150;900;06/07/2016
3181;678;12/07/2016
1872;657,2;20/07/2016
1220;622,7;25/07/2016
25;1087,98;12/07/2016
1631;109;19/07/2016
2501;652;19/07/2016
429;1800;18/07/2016
2447;259,72;11/07/2016
1631;60;11/07/2016
1962;541,8;11/07/2016
2265;1547,55;11/07/2016
1220;0;25/07/2016
1870;687,1;26/07/2016
3371;154,409;12/07/2016
672;275,686;19/07/2016
1233;384,357;11/07/2016
3281;180;19/07/2016
1233;181,369;19/07/2016
765;280,998;20/07/2016
3282;376,648;08/07/2016
2793;551,627;11/07/2016
39;1500;26/07/2016
137;568,815;28/07/2016
1628;371,6;27/07/2016
1462;413;20/07/2016
410;9367,8;21/07/2016
824;450,884;22/07/2016
684;673,977;20/07/2016
2641;605,709;20/07/2016
1481;0;06/07/2016
423;144,91;07/07/2016
2482;3208,8;07/07/2016
958;777;22/07/2016
2369;39,6;22/07/2016
294;1304,2;13/07/2016
174;256,5;14/07/2016
1220;194,5;26/07/2016
2793;412,127;01/08/2016
15;329,885;25/07/2016
17;674,84;25/07/2016
1256;370,05;08/07/2016
137;150;14/07/2016
120;219,5;14/07/2016
137;307,329;14/07/2016
2246;239,7;18/07/2016
410;1108;06/07/2016
2763;409,5;07/07/2016
1576;309;11/07/2016
2183;375,487;12/07/2016
3003;229,5;26/07/2016
672;248,643;26/07/2016
137;239,8;06/07/2016
799;359,8;11/07/2016
122;1386;12/07/2016
327;2401;07/07/2016
1481;286,773;11/07/2016
2174;200;26/07/2016
1529;320,8;26/07/2016
294;1290,9;27/07/2016
1114;165,3;18/07/2016
429;455,01;18/07/2016
123;491,279;27/07/2016
2638;1581,175;29/07/2016
3286;1798;07/07/2016
1447;682,289;07/07/2016
684;383,543;11/07/2016
15;364,99;11/07/2016
3119;610,5;29/07/2016
2246;152;01/08/2016
1637;194,849;27/07/2016
1529;290,95;06/07/2016
17;701,64;12/07/2016
1481;409,134;25/07/2016
1627;314;19/07/2016
2482;1645,79;28/07/2016
423;242,2;28/07/2016
2764;264,2;28/07/2016
1480;2867;12/07/2016
1213;524,48;27/07/2016
142;186,795;27/07/2016
15;258,996;18/07/2016
2975;397,16;19/07/2016
2469;268,344;25/07/2016
1576;335,5;26/07/2016
3286;890;14/07/2016
39;465;14/07/2016
199;243,76;25/07/2016
1033;153,2;26/07/2016
2221;163,17;28/07/2016
1054;1182,796;11/07/2016
672;723,584;12/07/2016
39;240;25/07/2016
120;660;27/07/2016
3235;513;28/07/2016
2975;159,16;28/07/2016
541;401;06/07/2016
3224;294;07/07/2016
1028;960;07/07/2016
1962;325;08/07/2016
1517;318,606;12/07/2016
132;880;27/07/2016
410;3244,8;29/07/2016
179;1015;06/07/2016
12;900;06/07/2016
2331;339;15/07/2016
50;582,8;15/08/2016
1576;288,6;15/08/2016
1517;413,884;18/08/2016
1872;311,054;19/08/2016
434;905,8;03/08/2016
2482;159;03/08/2016
1114;176;16/08/2016
1220;574,15;08/08/2016
3181;2219;03/08/2016
765;278,457;10/08/2016
672;150,911;11/08/2016
1631;109;10/08/2016
1816;2490,99;10/08/2016
1631;114,4;10/08/2016
410;7590;09/08/2016
434;755,54;10/08/2016
1872;0;15/08/2016
2482;416;16/08/2016
1870;402,6;16/08/2016
3003;560,85;08/08/2016
1576;425,5;10/08/2016
3580;500,2;10/08/2016
1481;304,014;01/08/2016
1028;355,2;02/08/2016
1627;153,2;09/08/2016
824;3012,61;11/08/2016
1481;356,437;15/08/2016
1220;549,02;15/08/2016
1631;264;02/08/2016
611;184,09;02/08/2016
541;552,1;16/08/2016
2174;156,3;16/08/2016
2764;85,65;15/08/2016
262;290,7;01/08/2016
2509;166,75;17/08/2016
2251;290,7;01/08/2016
1480;897;08/08/2016
1114;212,7;08/08/2016
1226;179;16/08/2016
1134;208,933;08/08/2016
2161;1787,46;04/08/2016
